id,shape,price,carat,cut,color,clarity,report,type
10075190,10,23960,1.37,5,7,7,1,1
10090290,10,23960,3.01,5,1,3,1,1
9997042,7,24000,2.59,5,7,2,1,1
9998670,7,24010,2.2,4,5,3,1,1
9935079,7,24020,2.43,3,6,3,1,1
9839838,2,24040,3.01,4,2,4,1,1
10065024,6,24050,2.01,4,5,3,1,1
10011357,10,24070,2.34,5,5,2,1,1
10069387,10,24100,3.01,5,1,2,1,1
10072357,10,24120,3.01,5,1,4,1,1
10040845,6,24130,2.03,5,5,6,1,1
10090249,3,24140,3.01,2,1,6,1,1
10078795,10,24150,2.15,5,6,3,1,1
10077325,10,24170,1.9,5,7,6,1,1
10021491,7,24200,2.5,5,5,4,1,1
10056243,10,24250,2.01,5,5,5,1,1
10089408,7,24280,2.89,4,2,2,1,1
9967857,10,24280,2.52,5,3,3,1,1
10092073,10,24310,2.01,5,5,6,1,1
9935132,10,24360,2.0,3,6,4,1,1
10027769,3,24370,2.51,5,7,3,1,1
10020471,10,24370,2.14,5,5,3,1,1
10090288,3,24380,2.61,2,3,4,1,1
10014323,10,24400,2.01,5,4,4,1,1
9913327,10,24440,2.72,5,5,1,1,1
10052261,6,24440,2.5,5,7,1,1,1
10051314,10,24460,2.0,3,6,5,1,1
10043971,3,24500,2.5,4,3,3,1,1
10090293,6,24520,3.01,3,2,1,1,1
10089611,10,24550,2.6,5,2,2,1,1
10034986,2,24590,3.01,3,3,3,1,1
10078788,10,24590,2.1,5,5,3,1,1
10001487,2,24610,2.5,5,6,3,1,1
10018169,10,24620,1.7,5,6,6,1,1
10030720,10,24640,2.5,5,3,2,1,1
10051786,2,24650,2.6,4,5,3,1,1
10035054,1,24650,3.0,3,2,5,1,1
9992949,10,24670,3.31,5,2,1,1,1
10022051,2,24670,2.48,5,4,4,1,1
10023911,2,24700,2.4,5,5,4,1,1
10072080,10,24710,2.02,5,6,3,1,1
9912601,10,24720,2.4,5,6,2,1,1
10010086,10,24720,3.03,5,2,2,1,1
10029513,6,24740,2.06,5,5,4,1,1
10068572,10,24760,2.01,5,4,4,1,1
9973541,10,24770,2.01,5,7,3,1,1
9647548,10,24790,3.45,5,1,1,1,1
10077491,10,24800,1.9,5,7,6,1,1
10089205,8,24820,2.53,3,4,7,1,1
10026667,10,24830,2.01,5,6,3,1,1
10023312,2,24840,2.51,5,5,3,1,1
10029033,10,24840,2.0,3,6,4,1,1
10014573,10,24870,2.0,5,6,3,1,1
9917074,8,24880,1.72,5,7,8,1,1
10029188,10,24890,2.61,5,2,3,1,1
10024245,6,24890,3.0,2,3,1,1,1
10024652,6,24950,2.9,5,3,2,1,1
10070662,10,24980,3.01,5,1,1,1,1
10085613,10,25000,1.73,5,6,7,1,1
9917033,10,25020,1.9,5,5,5,1,1
9866641,10,25050,2.5,5,2,5,1,1
9998209,5,25060,2.8,5,6,1,1,1
9906421,10,25080,2.02,5,6,4,1,1
10088771,6,25200,2.2,5,6,3,1,1
10090310,3,25200,3.01,2,1,5,1,1
10064710,1,25240,2.15,4,6,6,1,1
10002070,7,25250,2.02,5,5,5,1,1
10064793,10,25260,2.75,5,2,2,1,1
10083319,10,25260,2.62,5,7,1,1,1
10077693,8,25260,3.01,3,1,7,1,1
10035023,9,25310,2.2,2,6,6,1,1
9719679,10,25320,2.0,3,5,5,1,1
10092186,10,25330,2.24,5,5,6,1,1
10083334,10,25470,2.03,5,5,4,1,1
10069568,6,25480,2.39,4,5,2,1,1
10069685,10,25490,2.81,5,1,5,1,1
9991435,6,25490,2.5,4,3,2,1,1
10064161,10,25540,2.01,5,4,4,1,1
9955367,6,25550,2.1,5,6,4,1,1
9899057,10,25760,1.9,5,6,6,1,1
10075356,3,25760,2.3,4,4,4,1,1
10063077,10,25770,2.0,4,5,4,1,1
10024022,6,25820,2.92,5,3,1,1,1
9261841,7,25840,2.66,4,3,3,1,1
10017480,10,25840,2.41,5,3,3,1,1
10090275,10,25860,1.57,5,7,7,1,1
9968536,10,25860,1.9,5,6,6,1,1
10090366,10,25880,1.84,5,7,6,1,1
10078495,10,25900,2.65,5,3,3,1,1
9742537,10,25910,2.01,3,6,5,1,1
10040846,6,25920,2.37,5,5,5,1,1
10029950,6,25920,2.5,5,4,2,1,1
9961889,7,25940,2.05,5,7,5,1,1
10075206,10,25950,2.0,5,5,3,1,1
10027129,10,26090,1.79,5,6,6,1,1
10090325,10,26140,2.7,5,2,4,1,1
10023217,10,26140,2.01,5,5,3,1,1
9990514,10,26150,2.91,5,1,4,1,1
10083283,10,26190,3.04,3,7,1,1,1
10026753,8,26220,3.0,5,1,7,1,1
10090268,3,26240,3.01,3,1,5,1,1
10021153,6,26240,4.0,4,2,1,3,1
9935449,9,26250,2.4,5,5,4,1,1
10043975,3,26270,2.5,4,5,3,1,1
9955346,10,26280,2.05,5,5,4,1,1
9864853,10,26320,2.01,5,4,4,1,1
9917091,8,26360,2.01,5,7,6,1,1
10010998,7,26360,2.01,5,7,5,1,1
10052850,10,26380,3.0,5,2,1,1,1
9996609,10,26400,1.4,5,7,8,1,1
10092081,10,26400,2.2,5,7,4,1,1
9977553,10,26490,1.56,5,7,8,1,1
10020394,10,26490,2.23,5,4,4,1,1
10061406,10,26550,4.01,4,4,1,3,1
10016844,10,26570,2.38,5,4,3,1,1
10019995,10,26570,2.59,5,3,5,2,1
10010490,6,26590,2.5,4,4,2,1,1
10014591,10,26590,2.0,5,4,6,1,1
9969446,6,26640,2.5,4,3,3,1,1
10014598,10,26660,2.03,5,6,3,1,1
10054083,10,26670,3.06,5,3,1,1,1
9857094,7,26720,2.5,5,3,7,1,1
8952671,8,26720,2.5,4,6,3,1,1
10004681,10,26720,2.0,5,4,4,1,1
9834804,10,26730,2.01,5,7,3,1,1
10090283,10,26730,1.5,5,7,8,1,1
10020465,8,26750,2.6,5,4,4,1,1
10034974,3,26760,3.33,3,2,5,3,1
10069811,6,26770,2.08,4,6,5,1,1
9893404,2,26790,2.32,5,7,5,1,1
10078239,10,26820,2.08,5,4,5,1,1
10052221,10,26930,2.5,5,4,2,1,1
10089997,10,26940,3.0,3,4,1,1,1
9802956,10,26970,2.2,5,4,4,1,1
10089543,10,27010,1.51,5,7,7,1,1
10081169,7,27030,2.21,4,7,5,1,1
9979785,6,27050,3.01,5,2,1,1,1
10020495,10,27050,2.51,5,2,5,1,1
10090385,10,27100,3.03,5,1,4,1,1
9873267,3,27120,2.5,4,5,2,1,1
9975258,10,27150,3.0,5,1,2,1,1
10005054,7,27150,2.61,5,7,3,1,1
10028508,10,27150,4.01,4,3,1,3,1
10017193,10,27160,2.6,5,2,4,1,1
9955358,6,27170,2.5,5,6,2,1,1
10076748,6,27180,3.07,4,1,6,1,1
9985677,2,27290,2.54,5,5,4,1,1
10085355,10,27290,2.01,5,5,4,1,1
9943066,2,27300,2.51,5,6,4,1,1
10079655,10,27350,1.79,5,7,6,1,1
10069840,6,27400,2.01,4,6,6,1,1
10019761,10,27450,1.9,5,5,6,1,1
10090284,3,27450,3.52,3,2,4,3,1
10083258,10,27510,2.62,5,2,6,1,1
10079320,10,27580,2.02,5,5,3,1,1
9932590,4,27610,2.5,4,6,4,1,1
9578476,3,27640,2.53,5,5,4,1,1
9812681,10,27670,1.46,5,7,8,1,1
10021029,10,27740,2.51,5,3,3,1,1
10025178,10,27760,3.2,5,1,3,1,1
10070701,2,27780,2.8,5,4,2,1,1
9854189,8,27840,2.61,4,6,3,1,1
10066201,2,27890,2.5,4,5,3,1,1
10015023,10,27900,2.01,5,4,6,1,1
10088412,8,27960,3.0,3,6,2,1,1
10080099,10,27960,1.9,5,5,7,1,1
10020675,10,27960,3.01,5,2,3,1,1
10021495,10,28010,2.13,5,5,6,1,1
9969196,10,28020,3.02,5,3,1,1,1
10090372,3,28060,3.21,2,5,3,1,1
9950055,6,28060,3.01,2,7,2,1,1
10090277,2,28080,2.81,5,4,3,1,1
10087722,10,28080,3.01,5,3,1,1,1
10085137,10,28120,2.0,3,6,6,1,1
9261844,1,28130,2.7,5,6,3,1,1
10048563,6,28130,2.01,5,7,5,1,1
9834164,10,28140,2.07,5,7,5,1,1
9835852,4,28140,2.5,5,6,5,1,1
9971794,9,28150,2.5,3,6,3,1,1
10089013,6,28160,3.2,5,1,3,1,1
9887924,10,28160,1.92,5,5,6,1,1
10073731,7,28220,3.5,5,1,2,1,1
10050796,10,28250,2.34,5,3,6,1,1
9837387,7,28270,2.0,5,7,5,1,1
10056439,10,28320,2.05,5,5,6,1,1
9998655,6,28320,2.6,4,4,2,1,1
10089689,6,28340,3.2,5,1,3,1,1
9996629,10,28460,1.58,5,7,8,1,1
10023992,10,28460,2.39,5,3,4,1,1
10024996,10,28460,2.4,5,4,4,1,1
9914517,10,28550,3.01,5,1,3,1,1
10022324,6,28570,3.31,5,2,1,1,1
9953033,3,28580,2.4,4,7,4,1,1
10073085,10,28600,3.01,5,1,3,1,1
10083313,10,28640,2.51,5,6,2,1,1
9916759,10,28670,1.94,5,5,6,1,1
10067464,10,28740,2.02,5,6,4,1,1
9954109,10,28760,2.5,5,3,4,1,1
9921229,6,28760,2.01,4,7,7,1,1
10040847,6,28790,2.2,4,5,4,1,1
10031810,10,28860,2.21,5,5,4,1,1
9935115,10,28880,2.17,5,6,4,1,1
10061665,7,28940,4.0,5,3,1,3,1
10072336,6,28990,2.51,5,5,3,1,1
10061681,6,29070,4.14,5,3,1,3,1
9828861,3,29080,2.19,4,7,7,1,1
9948617,10,29090,2.0,5,4,8,1,1
9975224,6,29160,2.5,2,4,3,1,1
9930499,6,29170,2.43,5,4,4,1,1
10090335,2,29200,2.53,5,5,4,1,1
9898293,10,29260,1.7,5,7,7,1,1
9613682,1,29260,3.02,5,4,6,1,1
10006000,10,29290,2.01,5,6,4,1,1
10047324,9,29330,2.75,5,3,4,1,1
10089740,6,29330,3.0,5,3,1,1,1
10070699,2,29380,2.7,5,5,2,1,1
10089742,10,29460,3.2,5,1,3,1,1
10082171,10,29530,2.51,5,4,3,1,1
9992446,10,29550,2.52,5,3,6,1,1
10089083,6,29560,2.51,5,7,2,1,1
10024796,6,29570,3.4,4,1,2,1,1
10087855,10,29590,1.72,5,7,7,1,1
10050447,3,29610,2.5,4,5,3,1,1
9978020,10,29660,1.62,5,7,8,1,1
9878473,2,29710,3.04,3,6,3,1,1
10029295,6,29830,2.5,4,5,2,1,1
9731400,10,29920,3.04,5,1,5,1,1
10022905,10,29920,2.87,5,3,3,1,1
10005984,6,29970,2.7,2,7,2,1,1
9988865,7,30030,3.02,5,5,2,1,1
9725894,3,30070,2.53,5,5,4,1,1
9613723,3,30090,2.72,5,4,3,1,1
10072111,2,30100,2.5,3,6,5,1,1
10006239,10,30140,2.5,5,7,4,1,1
9955211,10,30140,1.81,5,7,6,1,1
10024103,10,30220,3.0,4,7,1,1,1
10089042,7,30250,3.0,4,6,1,1,1
10070695,3,30290,2.5,5,4,4,1,1
9905401,3,30290,2.5,4,4,4,1,1
10014429,10,30310,2.17,5,4,7,1,1
10020415,10,30310,3.03,5,2,2,1,1
10021023,10,30310,2.01,5,5,4,1,1
9647509,10,30350,2.0,5,6,5,1,1
10020753,10,30360,2.16,5,4,6,1,1
10065037,10,30410,2.5,5,4,3,1,1
10041573,7,30470,3.05,4,2,3,1,1
10069709,10,30490,3.33,5,1,2,1,1
10001457,1,30570,2.6,5,6,4,1,1
10005623,7,30580,2.01,5,7,7,1,1
10069059,10,30600,1.75,5,7,8,1,1
9791926,2,30690,3.04,5,5,2,1,1
9876804,10,30700,2.0,4,5,6,1,1
9967949,7,30710,2.4,5,5,4,1,1
10089711,6,30720,3.61,5,1,2,1,1
10036745,10,30750,2.5,5,7,4,1,1
10084717,10,30760,2.51,5,3,6,1,1
9912558,10,30770,2.7,5,3,6,1,1
10050455,3,30830,3.01,5,2,3,1,1
10089584,10,31090,3.4,5,2,1,1,1
10026854,3,31110,3.03,5,2,5,1,1
10083226,10,31230,3.34,3,1,7,1,1
9876803,10,31330,2.01,4,5,6,1,1
10028651,6,31340,3.01,5,5,1,1,1
10043974,10,31450,2.57,5,6,2,1,1
10038007,8,31550,3.02,4,6,2,1,1
9968432,10,31730,3.01,5,4,1,1,1
10083235,10,31770,3.0,5,7,1,1,1
10062211,10,31830,1.84,5,7,6,1,1
10030545,10,31830,2.2,5,6,6,1,1
9725937,1,31860,2.55,5,5,5,1,1
10075358,2,31950,3.0,4,3,2,1,1
10013002,8,31950,4.01,4,1,2,1,1
9731325,10,31970,3.33,5,1,4,1,1
10080950,6,32020,3.6,5,1,2,1,1
10049416,10,32020,2.01,5,6,5,1,1
10050327,10,32030,2.05,5,6,4,1,1
9881624,2,32080,3.03,5,3,2,1,1
9866232,2,32150,3.04,5,5,1,1,1
9830630,5,32180,2.5,4,7,5,1,1
10023532,10,32390,3.51,5,4,1,1,1
10073361,6,32420,3.0,3,2,6,1,1
9933907,6,32450,2.01,4,6,6,1,1
10073983,10,32470,3.01,5,2,3,1,1
9930479,10,32490,2.5,5,5,3,1,1
10046944,10,32660,2.09,5,5,5,1,1
9936409,10,32660,2.39,5,4,4,1,1
10088465,10,32780,3.2,5,3,1,1,1
10000236,10,32820,2.71,5,4,4,1,1
9935183,3,32980,3.01,2,6,3,1,1
10030547,6,32990,2.6,5,7,2,1,1
10077547,1,33020,3.0,2,6,4,1,1
9881669,2,33050,3.4,4,2,2,1,1
10038054,10,33170,2.26,5,6,6,1,1
10090318,6,33220,3.01,2,4,4,1,1
9877841,2,33290,3.01,4,7,5,1,1
10029101,6,33290,2.71,5,7,2,1,1
10063606,10,33550,2.3,5,5,8,1,1
10014317,3,33620,3.01,3,5,3,1,1
9907934,6,33630,3.0,5,7,2,1,1
10025413,10,33800,3.2,5,2,3,1,1
10072108,8,33860,3.0,5,4,4,1,1
9989652,10,33910,2.2,5,4,6,1,1
9952732,3,33960,3.01,4,3,3,1,1
10020389,4,34020,2.7,4,4,3,1,1
10005770,1,34140,3.0,2,6,8,1,1
10082336,10,34170,2.5,5,4,3,1,1
10011494,6,34310,3.41,5,3,1,1,1
10065111,10,34310,2.06,5,5,6,1,1
9706328,1,34380,2.73,5,5,4,1,1
10077040,9,34580,3.02,3,5,2,1,1
10030165,2,34640,2.17,5,7,7,1,1
10088659,6,34730,3.01,5,3,3,1,1
10048277,10,34760,2.5,3,5,5,1,1
10010520,10,34850,2.0,5,7,4,1,1
10088531,10,34880,2.01,5,6,5,1,1
9967660,10,34880,3.9,5,1,2,1,1
10078584,10,35070,4.05,5,1,1,1,1
10034968,10,35110,2.52,5,5,4,1,1
10014345,1,35170,2.55,5,7,8,1,1
10089422,6,35180,3.51,4,1,4,1,1
10021370,6,35260,2.61,5,5,3,1,1
10072078,3,35290,2.74,2,7,5,1,1
10051347,10,35360,3.0,5,5,2,1,1
9969671,2,35450,3.0,4,4,2,1,1
10080016,10,35540,2.9,5,3,3,1,1
10072911,10,35620,3.0,5,2,4,1,1
10081536,10,35680,2.51,5,7,3,1,1
10081419,10,35690,2.21,5,6,7,1,1
10062210,10,35760,1.92,5,7,6,1,1
9990351,6,35900,3.3,4,2,4,1,1
9715014,10,35910,2.5,5,5,4,1,1
10019759,10,36060,2.73,5,4,3,1,1
10012448,6,36280,2.5,5,6,4,1,1
9919427,5,36340,3.22,5,4,1,1,1
9916795,6,36340,2.63,3,6,4,1,1
10089293,6,36390,3.01,5,7,1,1,1
10087639,10,36520,2.05,5,6,5,1,1
10060913,10,36580,4.01,5,2,1,1,1
9926010,1,36610,2.7,3,7,5,1,1
9971700,10,36620,2.07,5,5,6,1,1
10021220,7,36750,2.81,5,6,4,1,1
9711623,10,36800,3.02,5,7,1,1,1
10064939,3,36870,2.51,5,6,5,1,1
9999084,2,36870,3.0,5,6,3,1,1
10026757,1,36960,3.22,5,7,5,1,1
9999959,10,36970,2.01,5,7,6,1,1
9915303,10,37030,3.01,5,2,5,1,1
10083241,10,37040,3.05,5,7,2,1,1
10070649,10,37060,3.73,5,2,1,1,1
9827488,4,37270,3.03,5,7,2,1,1
9996290,10,37390,2.7,5,4,4,1,1
10010197,10,37400,2.71,5,5,5,1,1
9607673,3,37430,3.15,5,7,2,1,1
10090267,2,37440,3.01,5,4,5,1,1
9945847,6,37470,3.52,5,4,1,1,1
10011344,6,37480,3.7,5,2,2,1,1
10083310,10,37490,3.01,4,3,3,1,1
9977573,3,37500,3.01,2,7,3,1,1
10046775,10,37550,1.9,5,7,7,1,1
9968945,10,37630,3.5,5,4,1,1,1
9971502,10,37680,3.51,3,7,1,2,1
9711032,10,37680,3.01,3,4,6,1,1
10061300,6,37900,3.02,4,3,3,1,1
10072110,3,37960,2.7,2,7,6,1,1
10052146,7,37960,4.0,4,2,2,1,1
10054066,10,37990,3.4,5,1,4,1,1
9989225,8,38340,3.01,3,5,4,1,1
10050469,6,38440,3.02,4,4,2,1,1
9966402,3,38490,3.05,5,3,6,1,1
10072375,10,38540,2.53,5,6,4,1,1
10080832,10,38560,3.01,5,6,2,1,1
10014535,9,38570,3.01,5,4,4,1,1
10035042,3,38710,3.2,2,7,4,1,1
9994143,10,38730,3.08,5,2,5,1,1
10011205,10,38740,3.0,5,3,2,1,1
10061437,10,38880,4.01,4,5,1,3,1
10006016,10,38920,2.45,5,4,8,1,1
10025406,10,38960,3.32,5,2,4,1,1
10056257,10,39070,2.43,5,7,5,1,1
10089682,10,39090,5.0,4,1,1,3,1
10035064,10,39270,3.26,5,2,5,1,1
9936531,10,39490,2.81,5,7,4,1,1
10044553,10,39650,2.01,5,6,6,1,1
9921366,10,39790,2.3,5,5,6,1,1
10010886,8,39790,3.0,4,7,4,1,1
9998085,10,39830,4.4,4,4,1,3,1
10089983,7,39840,3.0,4,5,4,1,1
9742500,10,39860,3.4,5,3,4,1,1
10019943,3,40070,3.29,3,6,4,1,1
10089410,6,40100,3.01,5,3,4,1,1
10038044,10,40410,2.8,5,4,4,1,1
10029250,2,40490,3.01,4,5,3,1,1
10026689,10,40720,2.16,5,6,6,1,1
9920523,10,40990,2.7,5,4,5,1,1
9984216,10,41050,2.5,5,5,5,1,1
10089599,10,41140,2.1,5,7,5,1,1
10049365,8,41350,3.24,5,3,7,1,1
10081410,3,41560,3.27,5,5,5,1,1
9906243,10,41580,3.5,5,2,4,1,1
10092162,10,41600,3.12,3,3,2,1,1
9983760,3,41760,3.26,3,3,4,1,1
10016432,10,41770,4.01,5,1,2,1,1
9993498,10,41890,4.01,4,1,6,2,1
9977163,10,42290,2.5,3,7,6,1,1
9916998,3,42330,2.89,3,7,5,1,1
10014695,10,42340,2.0,3,7,7,1,1
10064711,10,42390,3.01,5,4,3,1,1
10006093,5,42430,3.04,5,4,7,1,1
9977539,8,42900,3.07,5,5,4,1,1
10066809,10,42950,3.01,5,4,5,1,1
10081471,6,43630,4.39,5,2,2,1,1
9828357,2,43670,5.02,2,2,1,1,1
10088933,3,43900,3.09,5,5,4,1,1
9956969,10,44010,3.03,5,3,4,1,1
10041593,6,44020,5.26,3,1,1,3,1
9893612,10,44120,3.01,5,3,6,1,1
10069388,10,44320,3.01,5,5,3,1,1
10038115,7,44430,3.08,5,5,3,1,1
10030884,2,44500,3.01,5,7,4,1,1
10011419,6,44720,3.01,5,4,3,1,1
10083232,10,44750,3.06,5,7,2,1,1
9967658,4,44760,3.0,5,4,5,1,1
9935277,10,45490,3.01,5,3,4,1,1
10088866,10,45610,4.0,5,6,1,1,1
9613708,2,45720,4.1,4,6,3,1,1
9647640,10,46100,4.0,3,3,2,1,1
10090271,6,46180,3.01,5,4,3,1,1
10090334,2,46180,4.0,3,2,6,1,1
9916930,3,46290,3.0,3,6,6,1,1
9998241,6,46320,3.0,4,5,3,1,1
10023000,7,46550,3.01,5,7,2,1,1
10082199,10,46700,2.25,5,6,7,1,1
9938437,6,46740,4.01,2,2,3,1,1
9531883,10,46930,3.01,5,7,2,1,1
9966307,10,47090,3.04,5,4,6,1,1
10045853,10,47120,2.5,5,5,6,1,1
9916752,8,47220,3.08,5,6,5,1,1
10037369,10,47250,2.61,5,6,5,1,1
9978759,7,47250,3.0,5,6,7,1,1
9713223,6,47640,3.51,5,6,3,1,1
10083250,10,47880,4.03,5,3,2,1,1
10023684,10,47890,3.39,5,3,3,1,1
10020975,10,48270,2.61,5,6,6,1,1
9738257,10,48510,2.51,5,5,6,1,1
10019944,3,48800,3.51,5,6,3,1,1
10006301,4,48870,4.01,2,2,5,1,1
9981564,10,48880,4.01,5,3,1,1,1
10054025,10,49290,3.64,5,3,3,1,1
10089350,6,49550,3.01,4,5,3,1,1
5692232,6,49600,3.02,5,4,4,1,1
9984221,10,49730,3.0,5,4,5,1,1
9675099,6,49950,3.15,5,4,4,1,1
9916645,8,49970,3.01,5,7,5,1,1
9859365,10,50610,5.0,3,1,2,1,1
9647693,10,50840,3.0,3,5,4,1,1
9897196,4,50890,3.01,5,5,7,1,1
10052587,10,50940,2.51,5,7,5,1,1
9711316,10,51040,2.92,5,5,5,1,1
9990154,10,51060,3.71,5,4,4,1,1
10026758,1,51080,4.21,2,2,4,1,1
9859612,10,51080,5.32,5,1,1,1,1
9588096,3,51330,2.8,5,7,7,1,1
10087750,10,51520,2.27,5,7,6,1,1
10065145,10,51540,2.01,5,7,6,1,1
10022873,10,51880,3.01,5,5,3,1,1
10079773,6,52290,4.0,5,2,2,1,1
10001450,10,52340,2.0,5,7,8,1,1
3574045,10,52410,3.22,5,4,3,1,1
10022471,10,52420,2.01,5,7,7,1,1
10022956,10,52460,4.0,5,2,5,1,1
9944363,3,52570,3.01,5,5,7,1,1
9376852,10,52600,4.12,5,1,7,1,1
9968997,10,52710,3.05,5,6,6,1,1
10035007,2,52780,4.01,2,7,4,1,1
9494716,1,53030,5.02,5,1,3,1,1
9869551,1,53130,3.02,5,7,5,1,1
9647504,10,53240,3.24,5,3,7,1,1
9626004,10,53290,3.17,5,4,4,1,1
10068559,10,53540,4.01,3,3,3,1,1
9969090,3,53780,4.01,5,3,6,1,1
9261703,7,53800,3.01,4,5,6,1,1
10024388,10,54120,5.01,5,1,1,1,1
10080224,6,54170,3.01,5,4,4,1,1
10024821,3,54500,3.03,5,6,5,1,1
9837457,3,54610,3.69,5,7,7,1,1
10005899,10,54890,2.0,5,7,8,1,1
10005758,9,56350,4.01,2,7,4,1,1
9950719,6,56660,3.01,5,5,6,1,1
9906240,10,57480,3.76,5,3,4,1,1
9954462,10,57750,3.0,4,4,7,1,1
9969251,10,58000,5.02,3,1,4,1,1
10005916,10,58140,2.2,5,7,8,1,1
10020606,10,58920,5.39,4,1,4,3,1
10070684,6,59030,4.61,5,7,2,1,1
9994438,6,60260,3.03,3,7,2,1,1
9971442,10,60350,3.01,5,5,5,1,1
9827875,10,60880,3.08,5,5,5,1,1
9647722,10,61280,3.21,5,4,5,1,1
10048560,2,62180,3.52,4,6,5,1,1
9647496,3,62630,3.51,3,7,5,1,1
9619909,5,62790,3.0,5,7,7,1,1
10025489,10,62850,5.0,5,2,2,1,1
9647499,10,62980,3.01,5,4,7,1,1
10032026,10,63290,5.51,5,1,2,1,1
10090245,6,63590,5.4,2,2,1,1,1
10064359,3,63660,4.19,5,7,3,1,1
9810659,10,64660,5.01,5,6,1,1,1
10035005,3,64800,4.01,3,4,4,1,1
10083193,10,65140,3.04,5,5,4,1,1
9999616,2,65530,4.21,5,7,5,1,1
10064935,10,65660,2.6,5,6,6,1,1
9912533,3,65960,2.91,5,7,8,1,1
10066951,10,66370,4.4,5,2,4,1,1
10081012,7,66450,3.5,5,4,4,1,1
9647506,10,66570,3.03,5,7,4,1,1
10020897,10,66790,2.73,5,7,6,1,1
10077277,1,69100,4.01,5,6,3,1,1
9647736,10,69350,4.0,5,3,3,1,1
10069857,10,69490,5.37,5,2,1,1,1
10006353,4,69660,5.01,2,1,5,1,1
10081157,10,69960,5.01,5,1,2,1,1
9260658,4,70040,3.01,4,7,7,1,1
10029363,2,71690,4.5,4,5,3,1,1
9978242,10,72520,5.03,3,2,3,1,1
10003989,10,72760,3.14,5,4,6,1,1
9966258,10,73150,3.75,5,7,5,1,1
10035011,7,73690,5.01,2,6,2,1,1
10005884,1,74020,4.04,5,7,8,1,1
9968323,1,74150,4.02,5,7,4,1,1
9829619,2,74810,5.03,4,3,2,1,1
10051242,10,75440,3.45,5,4,6,1,1
10081750,10,75730,3.0,5,7,5,1,1
9954289,10,76740,3.7,5,5,5,1,1
10005840,8,76750,5.01,3,2,5,1,1
10090378,2,77020,5.01,2,6,3,1,1
10072381,10,77110,3.51,5,5,4,1,1
10006194,6,77700,4.01,2,5,3,1,1
9935109,10,78280,3.01,5,6,5,1,1
9975186,4,78790,4.2,4,5,3,1,1
9968063,7,79130,3.7,5,7,4,1,1
10082899,10,79210,3.2,5,5,5,1,1
9647629,10,79890,5.22,5,2,2,1,1
10090351,6,79930,4.01,3,3,6,1,1
9961464,3,80250,4.28,5,5,3,1,1
10020633,10,80290,2.5,5,7,8,1,1
9968105,10,80970,5.0,5,1,6,1,1
9830565,2,81450,5.01,3,3,3,1,1
9647541,10,81630,3.6,5,5,6,1,1
9647660,10,82820,5.07,5,1,4,1,1
9647591,10,83050,4.01,5,4,3,1,1
9994132,10,84520,2.51,5,7,7,1,1
10090373,7,85000,5.03,5,3,4,3,1
9907614,2,85610,4.8,5,3,4,1,1
9647720,10,86030,3.43,5,7,4,1,1
10006294,3,86200,4.01,2,5,6,1,1
9935113,10,86340,3.08,5,6,4,1,1
10066165,7,86650,3.02,4,7,7,1,1
10005747,6,87320,4.01,2,6,3,1,1
9829140,6,88590,4.01,2,5,4,1,1
9829319,6,88890,5.03,3,6,2,1,1
9647498,10,89490,3.13,5,6,6,1,1
10083343,10,90540,3.72,5,7,4,1,1
9975046,10,90550,4.02,3,7,2,1,1
10038068,10,90680,3.72,5,7,6,1,1
10080395,6,91650,4.52,5,6,3,1,1
9711292,7,93330,3.13,5,7,7,1,1
9985166,3,93780,4.0,2,6,6,1,1
9647671,10,94230,5.0,5,2,3,1,1
9647491,10,95840,5.17,5,2,3,1,1
9838308,10,97110,2.85,5,7,8,1,1
10083289,10,97780,3.25,5,7,5,1,1
10081468,6,98120,5.01,5,3,2,1,1
9963549,3,99390,5.17,3,2,4,1,1
9588101,4,104210,3.08,5,7,8,1,1
9839648,6,107340,3.34,5,7,8,1,1
9647697,10,108340,4.01,5,5,4,1,1
9968492,2,112340,5.01,5,7,4,1,1
9830636,6,112430,5.04,4,3,5,1,1
10076774,10,113330,6.03,5,3,2,1,1
10026742,10,113570,3.01,5,7,6,1,1
10090253,2,114480,8.02,3,1,2,1,1
9665305,6,115190,5.04,3,6,5,1,1
9618283,10,120150,6.93,5,3,2,1,1
9968083,10,120540,5.3,5,4,4,1,1
9968667,10,122350,5.05,5,5,3,1,1
10048574,10,123190,5.01,5,3,4,1,1
9968711,10,123370,5.0,3,4,5,1,1
10048278,2,129330,8.07,3,4,4,1,1
10090374,8,132400,6.01,2,4,4,1,1
10048577,10,136290,8.03,5,1,5,1,1
9647649,7,136790,5.02,3,6,3,1,1
9647544,10,137400,5.29,5,4,3,1,1
9715684,2,137650,5.01,5,5,5,1,1
10005645,1,141390,5.07,5,7,8,1,1
9683092,10,142710,5.01,5,4,3,1,1
10001438,3,144580,6.01,3,7,5,1,1
9647590,10,144860,3.49,5,7,7,1,1
10091112,10,145630,10.04,4,2,1,3,1
9647701,10,147010,5.19,5,3,5,1,1
10044662,8,148680,6.01,5,5,3,1,1
9883553,6,149950,5.38,5,5,6,1,1
10080687,10,150660,7.01,5,3,4,1,1
9967427,4,150910,5.0,5,6,4,1,1
10074230,6,151850,6.01,5,6,5,1,1
10092187,2,153550,6.99,3,7,4,1,1
10010596,10,157520,3.5,5,7,7,1,1
9915528,10,165050,5.03,5,4,4,1,1
